#    L    TT             EE             TE             PP             TP          
   272    0.48231E+04    0.45881E+01    0.94158E+02    0.16639E+07    0.13384E+04
   273    0.47958E+04    0.47161E+01    0.95357E+02    0.16567E+07    0.13269E+04
   274    0.47682E+04    0.48463E+01    0.96519E+02    0.16495E+07    0.13155E+04
   275    0.47402E+04    0.49784E+01    0.97667E+02    0.16425E+07    0.13042E+04
   276    0.47120E+04    0.51126E+01    0.98778E+02    0.16354E+07    0.12930E+04
   277    0.46834E+04    0.52488E+01    0.99874E+02    0.16284E+07    0.12819E+04
   278    0.46545E+04    0.53869E+01    0.10093E+03    0.16215E+07    0.12709E+04
   279    0.46254E+04    0.55270E+01    0.10196E+03    0.16146E+07    0.12599E+04
   280    0.45959E+04    0.56689E+01    0.10298E+03    0.16077E+07    0.12490E+04
   281    0.45663E+04    0.58128E+01    0.10396E+03    0.16009E+07    0.12382E+04
   282    0.45363E+04    0.59585E+01    0.10491E+03    0.15941E+07    0.12275E+04
   283    0.45061E+04    0.61060E+01    0.10583E+03    0.15874E+07    0.12168E+04
   284    0.44757E+04    0.62553E+01    0.10672E+03    0.15807E+07    0.12063E+04
   285    0.44450E+04    0.64064E+01    0.10758E+03    0.15741E+07    0.11958E+04
   286    0.44141E+04    0.65593E+01    0.10841E+03    0.15675E+07    0.11854E+04
   287    0.43829E+04    0.67138E+01    0.10921E+03    0.15609E+07    0.11750E+04
   288    0.43516E+04    0.68700E+01    0.10998E+03    0.15544E+07    0.11648E+04
   289    0.43201E+04    0.70278E+01    0.11072E+03    0.15480E+07    0.11546E+04
   290    0.42885E+04    0.71871E+01    0.11142E+03    0.15415E+07    0.11445E+04
   291    0.42566E+04    0.73485E+01    0.11209E+03    0.15352E+07    0.11344E+04
   292    0.42244E+04    0.75111E+01    0.11273E+03    0.15288E+07    0.11244E+04
   293    0.41923E+04    0.76744E+01    0.11333E+03    0.15225E+07    0.11145E+04
   294    0.41598E+04    0.78398E+01    0.11391E+03    0.15163E+07    0.11047E+04
   295    0.41275E+04    0.80060E+01    0.11444E+03    0.15100E+07    0.10949E+04
   296    0.40949E+04    0.81744E+01    0.11495E+03    0.15038E+07    0.10852E+04
   297    0.40622E+04    0.83428E+01    0.11542E+03    0.14977E+07    0.10756E+04
   298    0.40293E+04    0.85134E+01    0.11585E+03    0.14916E+07    0.10660E+04
   299    0.39963E+04    0.86854E+01    0.11625E+03    0.14855E+07    0.10565E+04
   300    0.39633E+04    0.88575E+01    0.11660E+03    0.14795E+07    0.10471E+04
   301    0.39301E+04    0.90309E+01    0.11693E+03    0.14735E+07    0.10377E+04
   302    0.38970E+04    0.92052E+01    0.11723E+03    0.14675E+07    0.10283E+04
   303    0.38638E+04    0.93808E+01    0.11749E+03    0.14616E+07    0.10191E+04
   304    0.38305E+04    0.95580E+01    0.11770E+03    0.14557E+07    0.10099E+04
   305    0.37972E+04    0.97351E+01    0.11788E+03    0.14498E+07    0.10007E+04
   306    0.37638E+04    0.99130E+01    0.11803E+03    0.14440E+07    0.99167E+03
   307    0.37305E+04    0.10092E+02    0.11813E+03    0.14382E+07    0.98265E+03
   308    0.36971E+04    0.10272E+02    0.11821E+03    0.14324E+07    0.97370E+03
   309    0.36638E+04    0.10453E+02    0.11824E+03    0.14267E+07    0.96481E+03
   310    0.36305E+04    0.10633E+02    0.11824E+03    0.14210E+07    0.95599E+03
   311    0.35972E+04    0.10815E+02    0.11820E+03    0.14154E+07    0.94722E+03
   312    0.35640E+04    0.10996E+02    0.11813E+03    0.14098E+07    0.93852E+03
   313    0.35308E+04    0.11179E+02    0.11801E+03    0.14042E+07    0.92988E+03
   314    0.34976E+04    0.11362E+02    0.11786E+03    0.13986E+07    0.92131E+03
   315    0.34646E+04    0.11544E+02    0.11767E+03    0.13931E+07    0.91279E+03
   316    0.34316E+04    0.11727E+02    0.11745E+03    0.13876E+07    0.90434E+03
   317    0.33987E+04    0.11909E+02    0.11718E+03    0.13821E+07    0.89595E+03
   318    0.33658E+04    0.12093E+02    0.11688E+03    0.13767E+07    0.88763E+03
   319    0.33331E+04    0.12276E+02    0.11655E+03    0.13713E+07    0.87936E+03
   320    0.33006E+04    0.12459E+02    0.11618E+03    0.13659E+07    0.87116E+03
